sep=,
"Time","Temp. Mandata","Temp. Ripresa","Temp. Saturazione","Temp. Esterna","SP Temp. Mand.","SP Temp. Mand. Comp.","Mod. V. Mandata","Mod. V. Ripresa"
2025-10-20 12:30:00,31.0 °C,21.4 °C,33.0 °C,18.3 °C,28 °C,28.0 °C,60,49
2025-10-20 13:00:00,30.3 °C,21.4 °C,32.3 °C,18.2 °C,28 °C,28.0 °C,59,50
2025-10-20 13:30:00,28.0 °C,21.4 °C,29.4 °C,16.6 °C,28 °C,28.0 °C,59,51
2025-10-20 14:00:00,25.3 °C,21.5 °C,27.1 °C,16.1 °C,28 °C,28.0 °C,63,54
2025-10-20 14:30:00,25.0 °C,21.4 °C,26.5 °C,17.6 °C,28 °C,28.0 °C,59,48
2025-10-20 15:00:00,27.2 °C,21.7 °C,29.0 °C,18.2 °C,28 °C,28.0 °C,67,58
2025-10-20 15:30:00,29.7 °C,22.0 °C,30.7 °C,18.2 °C,28 °C,28.0 °C,55,45
2025-10-20 16:00:00,30.0 °C,21.9 °C,30.9 °C,17.0 °C,28 °C,28.0 °C,57,43
2025-10-20 16:30:00,28.0 °C,21.6 °C,29.1 °C,17.2 °C,28 °C,28.0 °C,57,47
2025-10-20 17:00:00,25.9 °C,21.2 °C,27.2 °C,16.7 °C,28 °C,28.0 °C,59,49
2025-10-20 17:30:00,26.0 °C,21.4 °C,27.7 °C,16.7 °C,28 °C,28.0 °C,64,56
2025-10-20 18:00:00,28.4 °C,21.6 °C,30.0 °C,15.6 °C,28 °C,28.0 °C,57,44
2025-10-20 18:30:00,30.7 °C,21.7 °C,32.5 °C,14.9 °C,28 °C,28.0 °C,57,45
2025-10-20 19:00:00,30.6 °C,21.8 °C,32.4 °C,14.9 °C,28 °C,28.0 °C,58,50
2025-10-20 19:30:00,27.8 °C,21.7 °C,30.0 °C,15.5 °C,28 °C,28.0 °C,60,48
2025-10-20 20:00:00,18.6 °C,20.3 °C,17.8 °C,14.4 °C,28 °C,28.0 °C,0,0
2025-10-20 20:30:00,18.0 °C,20.2 °C,17.2 °C,13.2 °C,28 °C,28.0 °C,0,0
2025-10-20 21:00:00,18.0 °C,20.7 °C,17.9 °C,13.2 °C,28 °C,28.0 °C,0,0
2025-10-20 21:30:00,18.2 °C,20.7 °C,17.9 °C,11.8 °C,28 °C,28.0 °C,0,0
2025-10-20 22:00:00,18.0 °C,20.9 °C,17.6 °C,10.5 °C,28 °C,28.0 °C,0,0
2025-10-20 22:30:00,18.0 °C,21.1 °C,17.9 °C,10.2 °C,28 °C,28.0 °C,0,0
2025-10-20 23:00:00,18.6 °C,20.8 °C,17.8 °C,10.9 °C,28 °C,28.0 °C,0,0
2025-10-20 23:30:00,17.9 °C,20.9 °C,17.5 °C,9.9 °C,28 °C,28.0 °C,0,0
2025-10-21 00:00:00,17.6 °C,21.0 °C,17.0 °C,9.0 °C,28 °C,28.0 °C,0,0
2025-10-21 00:30:00,17.1 °C,20.8 °C,16.7 °C,8.7 °C,28 °C,28.0 °C,0,0
2025-10-21 01:00:00,16.9 °C,20.9 °C,16.6 °C,8.1 °C,28 °C,28.0 °C,0,0
2025-10-21 01:30:00,16.4 °C,21.2 °C,16.0 °C,6.8 °C,28 °C,28.2 °C,0,0
2025-10-21 02:00:00,16.5 °C,21.0 °C,16.8 °C,7.2 °C,28 °C,28.2 °C,0,0
2025-10-21 02:30:00,16.2 °C,20.6 °C,16.3 °C,7.2 °C,28 °C,28.2 °C,0,0
2025-10-21 03:00:00,16.3 °C,20.6 °C,16.5 °C,7.5 °C,28 °C,28.1 °C,0,0
2025-10-21 03:30:00,15.7 °C,20.5 °C,16.1 °C,7.5 °C,28 °C,28.1 °C,0,0
2025-10-21 04:00:00,16.3 °C,20.6 °C,15.6 °C,8.5 °C,28 °C,28.0 °C,0,0
2025-10-21 04:30:00,16.1 °C,20.4 °C,16.0 °C,8.3 °C,28 °C,28.0 °C,0,0
2025-10-21 05:00:00,16.7 °C,20.4 °C,16.0 °C,7.9 °C,28 °C,28.0 °C,0,0
2025-10-21 05:30:00,17.2 °C,20.8 °C,16.1 °C,9.3 °C,28 °C,28.0 °C,0,0
2025-10-21 06:00:00,28.0 °C,21.7 °C,28.5 °C,8.3 °C,28 °C,28.0 °C,60,53
2025-10-21 06:30:00,30.5 °C,21.3 °C,31.2 °C,8.7 °C,28 °C,28.0 °C,64,53
2025-10-21 07:00:00,30.4 °C,21.4 °C,31.0 °C,9.2 °C,28 °C,28.0 °C,62,49
2025-10-21 07:30:00,28.5 °C,21.4 °C,29.3 °C,9.8 °C,28 °C,28.0 °C,55,41
2025-10-21 08:00:00,26.3 °C,21.5 °C,27.5 °C,9.5 °C,28 °C,28.0 °C,65,55
2025-10-21 08:30:00,25.7 °C,21.8 °C,26.7 °C,9.5 °C,28 °C,28.0 °C,65,58
2025-10-21 09:00:00,28.0 °C,21.6 °C,28.5 °C,10.9 °C,28 °C,28.0 °C,63,53
2025-10-21 09:30:00,30.6 °C,21.6 °C,31.7 °C,12.4 °C,28 °C,28.0 °C,63,56
2025-10-21 10:00:00,30.2 °C,21.3 °C,32.3 °C,12.8 °C,28 °C,28.0 °C,58,46
2025-10-21 10:30:00,27.4 °C,21.4 °C,30.2 °C,12.8 °C,28 °C,28.0 °C,63,56
2025-10-21 11:00:00,24.8 °C,21.5 °C,26.3 °C,12.4 °C,28 °C,28.0 °C,62,54
2025-10-21 11:30:00,25.1 °C,21.4 °C,27.2 °C,13.7 °C,28 °C,28.0 °C,54,44
2025-10-21 12:00:00,27.9 °C,21.7 °C,29.7 °C,14.8 °C,28 °C,28.0 °C,57,49
2025-10-21 12:30:00,30.5 °C,21.4 °C,33.2 °C,13.6 °C,28 °C,28.0 °C,58,47
2025-10-21 13:00:00,31.5 °C,21.5 °C,33.6 °C,12.7 °C,28 °C,28.0 °C,64,55
2025-10-21 13:30:00,28.7 °C,21.6 °C,30.2 °C,13.4 °C,28 °C,28.0 °C,57,45
2025-10-21 14:00:00,26.5 °C,21.5 °C,28.0 °C,14.0 °C,28 °C,28.0 °C,58,47
2025-10-21 14:30:00,25.9 °C,21.2 °C,27.3 °C,14.1 °C,28 °C,28.0 °C,56,44
2025-10-21 15:00:00,29.0 °C,20.8 °C,30.2 °C,14.4 °C,28 °C,28.0 °C,59,47
2025-10-21 15:30:00,31.8 °C,20.9 °C,33.7 °C,14.4 °C,28 °C,28.0 °C,63,50
2025-10-21 16:00:00,32.0 °C,21.4 °C,34.4 °C,14.6 °C,28 °C,28.0 °C,56,50
2025-10-21 16:30:00,28.7 °C,21.3 °C,30.6 °C,14.0 °C,28 °C,28.0 °C,61,49
2025-10-21 17:00:00,26.5 °C,21.5 °C,29.3 °C,14.0 °C,28 °C,28.0 °C,57,49
2025-10-21 17:30:00,26.1 °C,20.9 °C,28.1 °C,13.5 °C,28 °C,28.0 °C,66,52
2025-10-21 18:00:00,28.6 °C,21.1 °C,30.4 °C,12.9 °C,28 °C,28.0 °C,60,49
2025-10-21 18:30:00,30.4 °C,20.8 °C,33.5 °C,11.6 °C,28 °C,28.0 °C,60,49
2025-10-21 19:00:00,30.5 °C,20.8 °C,33.7 °C,11.3 °C,28 °C,28.0 °C,58,51
2025-10-21 19:30:00,27.9 °C,20.9 °C,30.6 °C,11.6 °C,28 °C,28.0 °C,61,51
2025-10-21 20:00:00,17.5 °C,19.7 °C,16.7 °C,11.1 °C,28 °C,28.0 °C,0,0
2025-10-21 20:30:00,18.3 °C,20.6 °C,17.2 °C,10.5 °C,28 °C,28.0 °C,0,0
2025-10-21 21:00:00,18.1 °C,20.5 °C,17.0 °C,10.9 °C,28 °C,28.0 °C,0,0
2025-10-21 21:30:00,18.2 °C,20.7 °C,18.0 °C,11.1 °C,28 °C,28.0 °C,0,0
2025-10-21 22:00:00,18.2 °C,21.0 °C,18.2 °C,11.6 °C,28 °C,28.0 °C,0,0
2025-10-21 22:30:00,18.5 °C,21.1 °C,18.3 °C,12.3 °C,28 °C,28.0 °C,0,0
2025-10-21 23:00:00,17.9 °C,20.8 °C,17.9 °C,11.6 °C,28 °C,28.0 °C,0,0
2025-10-21 23:30:00,17.3 °C,20.8 °C,17.1 °C,10.3 °C,28 °C,28.0 °C,0,0
2025-10-22 00:00:00,16.9 °C,20.3 °C,16.6 °C,9.3 °C,28 °C,28.0 °C,0,0
2025-10-22 00:30:00,16.9 °C,20.3 °C,17.0 °C,9.2 °C,28 °C,28.0 °C,0,0
2025-10-22 01:00:00,17.5 °C,20.8 °C,17.4 °C,9.6 °C,28 °C,28.0 °C,0,0
2025-10-22 01:30:00,16.9 °C,20.4 °C,17.1 °C,8.6 °C,28 °C,28.0 °C,0,0
2025-10-22 02:00:00,16.9 °C,20.2 °C,16.4 °C,8.5 °C,28 °C,28.0 °C,0,0
2025-10-22 02:30:00,16.7 °C,20.8 °C,16.3 °C,7.8 °C,28 °C,28.0 °C,0,0
2025-10-22 03:00:00,16.4 °C,20.7 °C,16.3 °C,7.7 °C,28 °C,28.1 °C,0,0
2025-10-22 03:30:00,16.4 °C,20.5 °C,15.6 °C,7.6 °C,28 °C,28.1 °C,0,0
2025-10-22 04:00:00,17.0 °C,20.6 °C,16.0 °C,7.9 °C,28 °C,28.0 °C,0,0
2025-10-22 04:30:00,17.5 °C,20.5 °C,16.3 °C,9.3 °C,28 °C,28.0 °C,0,0
2025-10-22 05:00:00,17.1 °C,19.9 °C,16.2 °C,9.7 °C,28 °C,28.0 °C,0,0
2025-10-22 05:30:00,17.3 °C,19.6 °C,16.0 °C,9.6 °C,28 °C,28.0 °C,0,0
2025-10-22 06:00:00,27.9 °C,21.2 °C,29.8 °C,9.5 °C,28 °C,28.0 °C,59,50
2025-10-22 06:30:00,30.4 °C,21.3 °C,33.0 °C,9.8 °C,28 °C,28.0 °C,63,56
2025-10-22 07:00:00,30.5 °C,21.7 °C,33.7 °C,9.7 °C,28 °C,28.0 °C,61,50
2025-10-22 07:30:00,28.2 °C,21.4 °C,31.4 °C,10.3 °C,28 °C,28.0 °C,60,49
2025-10-22 08:00:00,26.3 °C,21.5 °C,29.3 °C,9.4 °C,28 °C,28.0 °C,62,51
2025-10-22 08:30:00,26.2 °C,21.4 °C,28.5 °C,10.0 °C,28 °C,28.0 °C,54,41
2025-10-22 09:00:00,28.7 °C,21.3 °C,30.7 °C,10.7 °C,28 °C,28.0 °C,59,49
2025-10-22 09:30:00,31.6 °C,21.4 °C,32.8 °C,10.7 °C,28 °C,28.0 °C,60,47
2025-10-22 10:00:00,32.2 °C,21.2 °C,34.1 °C,11.2 °C,28 °C,28.0 °C,61,50
2025-10-22 10:30:00,29.6 °C,21.5 °C,31.4 °C,12.7 °C,28 °C,28.0 °C,63,53
2025-10-22 11:00:00,26.8 °C,21.7 °C,28.6 °C,14.0 °C,28 °C,28.0 °C,59,49
2025-10-22 11:30:00,26.5 °C,21.6 °C,28.0 °C,14.2 °C,28 °C,28.0 °C,64,53
2025-10-22 12:00:00,29.0 °C,21.7 °C,29.8 °C,15.0 °C,28 °C,28.0 °C,57,44
2025-10-22 12:30:00,31.3 °C,21.6 °C,32.6 °C,14.5 °C,28 °C,28.0 °C,62,55
2025-10-22 13:00:00,30.5 °C,21.2 °C,32.1 °C,14.8 °C,28 °C,28.0 °C,58,45
2025-10-22 13:30:00,28.5 °C,21.0 °C,30.6 °C,15.3 °C,28 °C,28.0 °C,64,54
2025-10-22 14:00:00,26.3 °C,21.0 °C,27.6 °C,16.5 °C,28 °C,28.0 °C,61,54
2025-10-22 14:30:00,26.7 °C,21.0 °C,28.7 °C,17.3 °C,28 °C,28.0 °C,56,47
2025-10-22 15:00:00,29.6 °C,21.2 °C,31.5 °C,17.4 °C,28 °C,28.0 °C,60,53
2025-10-22 15:30:00,31.9 °C,21.4 °C,34.2 °C,16.7 °C,28 °C,28.0 °C,61,52
2025-10-22 16:00:00,31.9 °C,21.3 °C,32.8 °C,17.4 °C,28 °C,28.0 °C,61,48
2025-10-22 16:30:00,29.7 °C,21.1 °C,31.0 °C,16.9 °C,28 °C,28.0 °C,61,54
2025-10-22 17:00:00,26.6 °C,21.3 °C,27.9 °C,16.8 °C,28 °C,28.0 °C,59,48
2025-10-22 17:30:00,26.4 °C,21.4 °C,27.6 °C,16.3 °C,28 °C,28.0 °C,58,47
2025-10-22 18:00:00,28.7 °C,21.3 °C,30.0 °C,17.1 °C,28 °C,28.0 °C,55,46
2025-10-22 18:30:00,31.4 °C,21.1 °C,32.5 °C,16.1 °C,28 °C,28.0 °C,62,50
2025-10-22 19:00:00,31.1 °C,21.0 °C,31.6 °C,16.0 °C,28 °C,28.0 °C,62,53
2025-10-22 19:30:00,28.3 °C,21.1 °C,28.3 °C,15.3 °C,28 °C,28.0 °C,66,57
2025-10-22 20:00:00,18.9 °C,20.7 °C,18.9 °C,14.9 °C,28 °C,28.0 °C,0,0
2025-10-22 20:30:00,19.2 °C,20.7 °C,19.8 °C,15.1 °C,28 °C,28.0 °C,0,0
2025-10-22 21:00:00,18.7 °C,20.5 °C,19.1 °C,13.1 °C,28 °C,28.0 °C,0,0
2025-10-22 21:30:00,19.0 °C,21.0 °C,18.7 °C,12.3 °C,28 °C,28.0 °C,0,0
2025-10-22 22:00:00,18.2 °C,20.9 °C,18.1 °C,11.1 °C,28 °C,28.0 °C,0,0
2025-10-22 22:30:00,18.1 °C,20.7 °C,18.4 °C,10.8 °C,28 °C,28.0 °C,0,0
2025-10-22 23:00:00,18.2 °C,20.6 °C,18.1 °C,10.7 °C,28 °C,28.0 °C,0,0
2025-10-22 23:30:00,17.9 °C,20.5 °C,18.0 °C,9.8 °C,28 °C,28.0 °C,0,0
2025-10-23 00:00:00,18.1 °C,20.9 °C,18.1 °C,8.8 °C,28 °C,28.0 °C,0,0
2025-10-23 00:30:00,17.7 °C,20.4 °C,17.5 °C,8.5 °C,28 °C,28.0 °C,0,0
2025-10-23 01:00:00,17.4 °C,20.6 °C,17.8 °C,7.4 °C,28 °C,28.1 °C,0,0
2025-10-23 01:30:00,17.1 °C,20.6 °C,17.8 °C,7.4 °C,28 °C,28.1 °C,0,0
2025-10-23 02:00:00,17.3 °C,20.5 °C,17.4 °C,6.7 °C,28 °C,28.3 °C,0,0
2025-10-23 02:30:00,17.0 °C,20.5 °C,17.3 °C,7.1 °C,28 °C,28.2 °C,0,0
2025-10-23 03:00:00,16.7 °C,20.4 °C,16.6 °C,6.3 °C,28 °C,28.3 °C,0,0
2025-10-23 03:30:00,16.6 °C,20.5 °C,16.3 °C,6.1 °C,28 °C,28.4 °C,0,0
2025-10-23 04:00:00,16.1 °C,20.4 °C,15.9 °C,5.9 °C,28 °C,28.4 °C,0,0
2025-10-23 04:30:00,16.4 °C,20.4 °C,16.6 °C,6.1 °C,28 °C,28.4 °C,0,0
2025-10-23 05:00:00,16.7 °C,20.3 °C,17.2 °C,7.3 °C,28 °C,28.1 °C,0,0
2025-10-23 05:30:00,17.4 °C,20.9 °C,17.5 °C,8.2 °C,28 °C,28.0 °C,0,0
2025-10-23 06:00:00,27.9 °C,22.0 °C,29.4 °C,8.3 °C,28 °C,28.0 °C,62,53
2025-10-23 06:30:00,30.4 °C,22.1 °C,32.3 °C,8.5 °C,28 °C,28.0 °C,60,52
2025-10-23 07:00:00,30.9 °C,22.0 °C,32.9 °C,9.6 °C,28 °C,28.0 °C,58,45
2025-10-23 07:30:00,28.2 °C,22.1 °C,29.9 °C,9.4 °C,28 °C,28.0 °C,59,48
2025-10-23 08:00:00,25.5 °C,22.2 °C,27.3 °C,10.1 °C,28 °C,28.0 °C,57,46
2025-10-23 08:30:00,25.2 °C,22.2 °C,27.0 °C,10.3 °C,28 °C,28.0 °C,60,49
2025-10-23 09:00:00,27.5 °C,22.0 °C,28.0 °C,10.9 °C,28 °C,28.0 °C,66,58
2025-10-23 09:30:00,31.0 °C,22.0 °C,32.4 °C,12.1 °C,28 °C,28.0 °C,66,58
2025-10-23 10:00:00,31.1 °C,22.4 °C,33.1 °C,12.3 °C,28 °C,28.0 °C,66,56
2025-10-23 10:30:00,28.8 °C,22.4 °C,30.2 °C,13.5 °C,28 °C,28.0 °C,60,51
2025-10-23 11:00:00,26.3 °C,22.2 °C,27.4 °C,15.3 °C,28 °C,28.0 °C,62,56
2025-10-23 11:30:00,26.3 °C,22.2 °C,28.2 °C,16.1 °C,28 °C,28.0 °C,60,48
2025-10-23 12:00:00,29.0 °C,22.2 °C,31.2 °C,16.3 °C,28 °C,28.0 °C,58,46
2025-10-23 12:30:00,31.5 °C,22.0 °C,33.9 °C,17.3 °C,28 °C,28.0 °C,55,44
2025-10-23 13:00:00,31.6 °C,-20.0 °C,34.1 °C,16.7 °C,28 °C,28.0 °C,55,45
2025-10-23 13:30:00,29.0 °C,22.0 °C,31.7 °C,17.8 °C,28 °C,28.0 °C,60,51
2025-10-23 14:00:00,26.4 °C,22.2 °C,28.4 °C,17.4 °C,28 °C,28.0 °C,56,44
2025-10-23 14:30:00,26.4 °C,22.7 °C,28.2 °C,18.7 °C,28 °C,28.0 °C,58,48
2025-10-23 15:00:00,28.8 °C,22.8 °C,31.1 °C,18.0 °C,28 °C,28.0 °C,61,53
2025-10-23 15:30:00,32.0 °C,22.7 °C,34.6 °C,18.2 °C,28 °C,28.0 °C,53,41
2025-10-23 16:00:00,32.3 °C,22.8 °C,35.0 °C,17.0 °C,28 °C,28.0 °C,64,55
2025-10-23 16:30:00,29.4 °C,22.5 °C,31.7 °C,16.6 °C,28 °C,28.0 °C,60,49
2025-10-23 17:00:00,26.4 °C,22.6 °C,29.1 °C,15.6 °C,28 °C,28.0 °C,59,46
2025-10-23 17:30:00,26.1 °C,22.7 °C,28.3 °C,14.4 °C,28 °C,28.0 °C,58,50
2025-10-23 18:00:00,28.1 °C,22.9 °C,31.0 °C,14.9 °C,28 °C,28.0 °C,61,52
2025-10-23 18:30:00,30.3 °C,23.2 °C,32.8 °C,13.7 °C,28 °C,28.0 °C,57,45
2025-10-23 19:00:00,29.9 °C,22.9 °C,31.9 °C,12.9 °C,28 °C,28.0 °C,64,56
2025-10-23 19:30:00,27.4 °C,22.6 °C,29.4 °C,11.9 °C,28 °C,28.0 °C,63,57
2025-10-23 20:00:00,17.9 °C,21.6 °C,19.2 °C,12.2 °C,28 °C,28.0 °C,0,0
2025-10-23 20:30:00,18.0 °C,21.2 °C,18.6 °C,12.3 °C,28 °C,28.0 °C,0,0
2025-10-23 21:00:00,17.8 °C,21.3 °C,18.8 °C,12.5 °C,28 °C,28.0 °C,0,0
2025-10-23 21:30:00,17.6 °C,21.4 °C,19.0 °C,11.4 °C,28 °C,28.0 °C,0,0
2025-10-23 22:00:00,17.8 °C,21.5 °C,19.1 °C,11.6 °C,28 °C,28.0 °C,0,0
2025-10-23 22:30:00,17.4 °C,21.5 °C,18.8 °C,10.5 °C,28 °C,28.0 °C,0,0
2025-10-23 23:00:00,17.5 °C,21.7 °C,18.2 °C,9.5 °C,28 °C,28.0 °C,0,0
2025-10-23 23:30:00,17.3 °C,21.7 °C,18.2 °C,8.6 °C,28 °C,28.0 °C,0,0
2025-10-24 00:00:00,16.8 °C,21.5 °C,17.8 °C,7.6 °C,28 °C,28.1 °C,0,0
2025-10-24 00:30:00,15.6 °C,20.7 °C,17.0 °C,7.2 °C,28 °C,28.2 °C,0,0
2025-10-24 01:00:00,15.5 °C,20.6 °C,16.9 °C,6.5 °C,28 °C,28.3 °C,0,0
2025-10-24 01:30:00,16.1 °C,20.6 °C,16.6 °C,6.5 °C,28 °C,28.3 °C,0,0
2025-10-24 02:00:00,15.5 °C,20.7 °C,16.6 °C,4.8 °C,28 °C,28.6 °C,0,0
2025-10-24 02:30:00,15.8 °C,20.6 °C,17.5 °C,5.1 °C,28 °C,28.6 °C,0,0
2025-10-24 03:00:00,15.4 °C,20.5 °C,16.9 °C,4.6 °C,28 °C,28.7 °C,0,0
2025-10-24 03:30:00,15.5 °C,20.3 °C,17.0 °C,4.5 °C,28 °C,28.7 °C,0,0
2025-10-24 04:00:00,15.5 °C,20.1 °C,16.7 °C,4.5 °C,28 °C,28.7 °C,0,0
2025-10-24 04:30:00,15.8 °C,20.3 °C,16.6 °C,5.5 °C,28 °C,28.5 °C,0,0
2025-10-24 05:00:00,16.2 °C,20.6 °C,17.4 °C,6.3 °C,28 °C,28.3 °C,0,0
2025-10-24 05:30:00,16.3 °C,20.3 °C,17.1 °C,6.7 °C,28 °C,28.3 °C,0,0
2025-10-24 06:00:00,28.7 °C,21.3 °C,31.0 °C,6.8 °C,28 °C,28.2 °C,62,52
2025-10-24 06:30:00,30.2 °C,21.5 °C,31.5 °C,7.8 °C,28 °C,28.0 °C,63,54
2025-10-24 07:00:00,29.9 °C,21.5 °C,31.2 °C,9.5 °C,28 °C,28.0 °C,58,48
2025-10-24 07:30:00,28.2 °C,21.7 °C,29.0 °C,10.0 °C,28 °C,28.0 °C,58,44
2025-10-24 08:00:00,25.5 °C,21.9 °C,27.0 °C,9.6 °C,28 °C,28.0 °C,63,54
2025-10-24 08:30:00,24.7 °C,22.0 °C,25.6 °C,9.8 °C,28 °C,28.0 °C,58,48
2025-10-24 09:00:00,27.6 °C,21.9 °C,28.6 °C,10.9 °C,28 °C,28.0 °C,61,51
2025-10-24 09:30:00,30.2 °C,22.2 °C,31.5 °C,11.3 °C,28 °C,28.0 °C,63,50
2025-10-24 10:00:00,30.3 °C,22.1 °C,32.0 °C,11.4 °C,28 °C,28.0 °C,60,52
2025-10-24 10:30:00,27.8 °C,22.0 °C,29.3 °C,11.6 °C,28 °C,28.0 °C,62,52
2025-10-24 11:00:00,25.8 °C,22.1 °C,26.4 °C,12.3 °C,28 °C,28.0 °C,57,43
2025-10-24 11:30:00,26.4 °C,21.9 °C,26.4 °C,12.1 °C,28 °C,28.0 °C,62,55
2025-10-24 12:00:00,28.5 °C,21.9 °C,28.3 °C,12.7 °C,28 °C,28.0 °C,62,53
2025-10-24 12:30:00,31.1 °C,21.8 °C,30.5 °C,13.4 °C,28 °C,28.0 °C,64,56
2025-10-24 13:00:00,31.5 °C,21.7 °C,31.1 °C,13.6 °C,28 °C,28.0 °C,64,53
2025-10-24 13:30:00,28.8 °C,21.8 °C,28.2 °C,13.4 °C,28 °C,28.0 °C,61,51
2025-10-24 14:00:00,26.9 °C,21.3 °C,25.9 °C,14.5 °C,28 °C,28.0 °C,68,60
2025-10-24 14:30:00,27.2 °C,21.3 °C,25.8 °C,13.9 °C,28 °C,28.0 °C,63,54
2025-10-24 15:00:00,28.9 °C,20.9 °C,27.1 °C,14.3 °C,28 °C,28.0 °C,64,54
2025-10-24 15:30:00,31.9 °C,20.9 °C,30.4 °C,14.9 °C,28 °C,28.0 °C,59,47
2025-10-24 16:00:00,31.3 °C,21.0 °C,29.8 °C,15.0 °C,28 °C,28.0 °C,59,44
2025-10-24 16:30:00,28.5 °C,21.0 °C,27.4 °C,15.6 °C,28 °C,28.0 °C,60,52
2025-10-24 17:00:00,26.3 °C,21.3 °C,25.4 °C,14.7 °C,28 °C,28.0 °C,57,49
2025-10-24 17:30:00,26.6 °C,21.4 °C,26.0 °C,14.0 °C,28 °C,28.0 °C,60,52
2025-10-24 18:00:00,29.0 °C,20.9 °C,28.9 °C,13.4 °C,28 °C,28.0 °C,60,52
2025-10-24 18:30:00,31.1 °C,21.3 °C,30.5 °C,15.1 °C,28 °C,28.0 °C,63,51
2025-10-24 19:00:00,30.9 °C,21.4 °C,30.9 °C,14.8 °C,28 °C,28.0 °C,64,53
2025-10-24 19:30:00,28.3 °C,21.3 °C,28.7 °C,14.6 °C,28 °C,28.0 °C,60,49
2025-10-24 20:00:00,18.6 °C,20.3 °C,19.6 °C,14.3 °C,28 °C,28.0 °C,0,0
2025-10-24 20:30:00,18.4 °C,19.8 °C,18.6 °C,13.7 °C,28 °C,28.0 °C,0,0
2025-10-24 21:00:00,18.3 °C,20.0 °C,18.9 °C,13.6 °C,28 °C,28.0 °C,0,0
2025-10-24 21:30:00,17.9 °C,20.2 °C,17.9 °C,11.7 °C,28 °C,28.0 °C,0,0
2025-10-24 22:00:00,17.8 °C,20.1 °C,17.6 °C,11.2 °C,28 °C,28.0 °C,0,0
2025-10-24 22:30:00,17.6 °C,19.9 °C,17.2 °C,10.8 °C,28 °C,28.0 °C,0,0
2025-10-24 23:00:00,17.8 °C,20.1 °C,17.4 °C,10.8 °C,28 °C,28.0 °C,0,0
2025-10-24 23:30:00,17.7 °C,20.4 °C,17.3 °C,9.5 °C,28 °C,28.0 °C,0,0
2025-10-25 00:00:00,17.5 °C,20.7 °C,16.9 °C,8.1 °C,28 °C,28.0 °C,0,0
2025-10-25 00:30:00,16.8 °C,21.0 °C,16.7 °C,7.1 °C,28 °C,28.2 °C,0,0
2025-10-25 01:00:00,17.4 °C,21.4 °C,17.6 °C,7.2 °C,28 °C,28.2 °C,0,0
2025-10-25 01:30:00,16.9 °C,21.6 °C,17.5 °C,7.3 °C,28 °C,28.1 °C,0,0
2025-10-25 02:00:00,16.6 °C,21.8 °C,17.3 °C,6.5 °C,28 °C,28.3 °C,0,0
2025-10-25 02:30:00,16.7 °C,21.7 °C,17.8 °C,7.6 °C,28 °C,28.1 °C,0,0
2025-10-25 03:00:00,16.9 °C,21.6 °C,17.7 °C,7.7 °C,28 °C,28.1 °C,0,0
2025-10-25 03:30:00,17.1 °C,21.8 °C,18.0 °C,7.7 °C,28 °C,28.1 °C,0,0
2025-10-25 04:00:00,17.3 °C,21.4 °C,18.0 °C,7.6 °C,28 °C,28.1 °C,0,0
2025-10-25 04:30:00,17.2 °C,21.5 °C,18.6 °C,8.3 °C,28 °C,28.0 °C,0,0
2025-10-25 05:00:00,16.9 °C,21.3 °C,18.5 °C,8.7 °C,28 °C,28.0 °C,0,0
2025-10-25 05:30:00,16.9 °C,21.3 °C,18.9 °C,10.1 °C,28 °C,28.0 °C,0,0
2025-10-25 06:00:00,16.5 °C,21.3 °C,18.7 °C,9.5 °C,28 °C,28.0 °C,0,0
2025-10-25 06:30:00,16.3 °C,21.3 °C,18.2 °C,8.9 °C,28 °C,28.0 °C,0,0
2025-10-25 07:00:00,29.4 °C,22.1 °C,31.4 °C,8.9 °C,28 °C,28.0 °C,57,50
2025-10-25 07:30:00,27.0 °C,22.2 °C,28.7 °C,9.8 °C,28 °C,28.0 °C,63,51
2025-10-25 08:00:00,25.3 °C,22.4 °C,26.3 °C,10.1 °C,28 °C,28.0 °C,57,50
2025-10-25 08:30:00,24.7 °C,21.9 °C,25.9 °C,11.5 °C,28 °C,28.0 °C,61,47
2025-10-25 09:00:00,27.2 °C,21.9 °C,28.4 °C,11.7 °C,28 °C,28.0 °C,57,50
2025-10-25 09:30:00,29.2 °C,21.8 °C,29.8 °C,13.0 °C,28 °C,28.0 °C,60,50
2025-10-25 10:00:00,29.1 °C,21.8 °C,30.1 °C,12.9 °C,28 °C,28.0 °C,56,48
2025-10-25 10:30:00,27.2 °C,21.7 °C,29.4 °C,14.2 °C,28 °C,28.0 °C,59,51
2025-10-25 11:00:00,24.5 °C,22.0 °C,25.9 °C,15.4 °C,28 °C,28.0 °C,60,51
2025-10-25 11:30:00,24.5 °C,22.0 °C,25.9 °C,15.4 °C,28 °C,28.0 °C,60,55
2025-10-25 12:00:00,27.1 °C,22.2 °C,29.4 °C,16.0 °C,28 °C,28.0 °C,63,56
2025-10-25 12:30:00,29.9 °C,21.9 °C,31.8 °C,16.4 °C,28 °C,28.0 °C,62,53
2025-10-25 13:00:00,29.7 °C,21.8 °C,31.9 °C,16.9 °C,28 °C,28.0 °C,65,55
2025-10-25 13:30:00,27.9 °C,21.6 °C,30.2 °C,17.8 °C,28 °C,28.0 °C,56,49
